date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:44:14	34479/34479	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:04:26%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:14	81475/81475	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:08%20GMT	https://www.digiteum.com/portfolio/fiverun-showcase/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/fiverun-showcase/index.html	(from https://www.digiteum.com/mvp-development-services/)
10:44:14	33121/33121	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:04:22%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle-1.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle-1.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:15	85110/85110	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:09%20GMT	https://www.digiteum.com/portfolio/acouva-wearable-app-development/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/acouva-wearable-app-development/index.html	(from https://www.digiteum.com/mvp-development-services/)
10:44:15	27184/27184	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:04:00%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle-2.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle-2.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:15	84292/84292	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:10%20GMT	https://www.digiteum.com/portfolio/document-management-system/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/document-management-system/index.html	(from https://www.digiteum.com/mvp-development-services/)
10:44:15	26799/26799	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:05:24%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle-5.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle-5.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:16	66767/66767	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:05:03%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle-4.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle-4.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:16	102537/102537	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:11%20GMT	https://www.digiteum.com/product-requirements/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/product-requirements/index.html	(from https://www.digiteum.com/mvp-development-services/)
10:44:17	49597/49597	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:05:40%20GMT	https://www.digiteum.com/wp-content/uploads/2020/06/Rectangle-3.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2020/06/Rectangle-3.jpg	(from https://www.digiteum.com/mvp-development-services/)
10:44:17	111853/111853	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:11%20GMT	https://www.digiteum.com/understanding-client-needs/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/understanding-client-needs/index.html	(from https://www.digiteum.com/mvp-development-services/)
10:44:18	119043/119043	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:09:51%20GMT	https://www.digiteum.com/wp-content/uploads/2017/02/box_bg01_mob_opt.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/02/box_bg01_mob_opt.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:18	241731/241731	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:08:19%20GMT	https://www.digiteum.com/wp-content/uploads/2017/02/box_bg02_mob_opt.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/02/box_bg02_mob_opt.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:19	429120/429120	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:10:17%20GMT	https://www.digiteum.com/wp-content/uploads/2017/02/box_bg03_mob_opt.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/02/box_bg03_mob_opt.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:19	293588/293588	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:04:50%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg1.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg1.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:20	104216/104216	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:04:41%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg2.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg2.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:20	407029/407029	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:04:51%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg3.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/chatbot_bg3.jpg	(from https://www.digiteum.com/chatbot-development/)
10:44:20	15607/15607	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:01:39%20GMT	https://www.digiteum.com/wp-content/uploads/2017/09/phone.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/09/phone.png	(from https://www.digiteum.com/chatbot-development/)
10:44:21	551/551	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:46%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iconStrategy-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iconStrategy-2.png	(from https://www.digiteum.com/chatbot-development/)
10:44:21	99347/99347	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:15%20GMT	https://www.digiteum.com/shoppie-demo-chatbot-for-retail/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/shoppie-demo-chatbot-for-retail/index.html	(from https://www.digiteum.com/chatbot-development/)
10:44:21	812/812	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:53%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iconConversation-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iconConversation-2.png	(from https://www.digiteum.com/chatbot-development/)
10:44:22	428/428	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:06:03%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iconDev-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iconDev-2.png	(from https://www.digiteum.com/chatbot-development/)
10:44:22	611/611	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:35%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iconQA-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iconQA-2.png	(from https://www.digiteum.com/chatbot-development/)
10:44:23	2403/2403	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:44%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_fb.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_fb.png	(from https://www.digiteum.com/chatbot-development/)
10:44:23	6680/6680	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:40%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_slack.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_slack.png	(from https://www.digiteum.com/chatbot-development/)
10:44:24	4714/4714	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:31%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_skype.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_skype.png	(from https://www.digiteum.com/chatbot-development/)
10:44:24	5973/5973	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:45%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_telegram.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_telegram.png	(from https://www.digiteum.com/chatbot-development/)
10:44:25	11185/11185	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:34%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_amazon.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_amazon.png	(from https://www.digiteum.com/chatbot-development/)
10:44:25	4006/4006	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:06:22%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_kik.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_kik.png	(from https://www.digiteum.com/chatbot-development/)
10:44:25	6571/6571	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:51%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_chat.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_chat.png	(from https://www.digiteum.com/chatbot-development/)
10:44:26	3543/3543	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:38%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/social_web.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/social_web.png	(from https://www.digiteum.com/chatbot-development/)
10:44:26	15111/15111	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:02%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iPhoneTravel.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iPhoneTravel.png	(from https://www.digiteum.com/chatbot-development/)
10:44:27	16667/16667	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:04:30%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iPhoneFinance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iPhoneFinance.png	(from https://www.digiteum.com/chatbot-development/)
10:44:27	25311/25311	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:36%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iPhoneEcommerce.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iPhoneEcommerce.png	(from https://www.digiteum.com/chatbot-development/)
10:44:28	15054/15054	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:06:23%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iPhoneFood-2.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iPhoneFood-2.png	(from https://www.digiteum.com/chatbot-development/)
10:44:28	16057/16057	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:30%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/iPhoneHealthcare.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/iPhoneHealthcare.png	(from https://www.digiteum.com/chatbot-development/)
10:44:28	3058/3058	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:19%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/buttonCS_s.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/buttonCS_s.png	(from https://www.digiteum.com/chatbot-development/)
10:44:29	81091/81091	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:23%20GMT	https://www.digiteum.com/portfolio/alexa-chatbot/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/alexa-chatbot/index.html	(from https://www.digiteum.com/chatbot-development/)
10:44:29	82016/82016	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:24%20GMT	https://www.digiteum.com/portfolio/hindi-chatbot/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/hindi-chatbot/index.html	(from https://www.digiteum.com/chatbot-development/)
10:44:30	764695/764695	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Jan%202023%2012:06:17%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/hindi1.gif	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/hindi1.gif	(from https://www.digiteum.com/chatbot-development/)
10:44:30	2950/2950	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:05:53%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/buttonMessanger_s.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/buttonMessanger_s.png	(from https://www.digiteum.com/chatbot-development/)
10:44:31	84610/84610	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:25%20GMT	https://www.digiteum.com/portfolio/panmacmillan-chatbot/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/portfolio/panmacmillan-chatbot/index.html	(from https://www.digiteum.com/chatbot-development/)
10:44:31	2648690/2648690	---M--	200	added ('OK')	image/gif	date:Thu,%2012%20Jan%202023%2012:04:43%20GMT	https://www.digiteum.com/wp-content/uploads/2017/05/pan1.gif	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2017/05/pan1.gif	(from https://www.digiteum.com/chatbot-development/)
10:44:31	274732/274732	---M-Z	200	added ('OK')	text/css	date:Thu,%2012%20Jan%202023%2011:50:11%20GMT	https://www.digiteum.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.min.css?ver=4.12	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/plugins/js_composer/assets/css/js_composer_tta.min0147.css	(from https://www.digiteum.com/chatbot-development/)
10:44:31	11870/11870	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2011:50:36%20GMT	https://www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min.js?ver=4.12	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc_accordion/vc-accordion.min0147.js	(from https://www.digiteum.com/chatbot-development/)
10:44:32	2418/2418	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2011:50:37%20GMT	https://www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min.js?ver=4.12	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc-tta-autoplay/vc-tta-autoplay.min0147.js	(from https://www.digiteum.com/chatbot-development/)
10:44:32	4289/4289	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2012%20Jan%202023%2011:50:36%20GMT	https://www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min.js?ver=4.12	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/plugins/js_composer/assets/lib/vc_tabs/vc-tabs.min0147.js	(from https://www.digiteum.com/chatbot-development/)
10:44:33	53529/53529	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:08:52%20GMT	https://www.digiteum.com/wp-content/uploads/2022/07/Microservices-development-services.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/07/Microservices-development-services.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:33	3140/3140	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2013:09:05%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/migrate-to-microservices.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/migrate-to-microservices.png	(from https://www.digiteum.com/microservices-development/)
10:44:34	2364/2364	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2012:27:13%20GMT	https://www.digiteum.com/wp-content/uploads/2019/07/icon-4.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2019/07/icon-4.png	(from https://www.digiteum.com/microservices-development/)
10:44:34	3624/3624	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2013:09:05%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/microservices-support-and-maintenance.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/microservices-support-and-maintenance.png	(from https://www.digiteum.com/microservices-development/)
10:44:34	14177/14177	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:09%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/business-and-tech-agility.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/business-and-tech-agility.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:35	22117/22117	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:19%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/scalability.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/scalability.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:35	24093/24093	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:19%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/fail-prood-performnce.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/fail-prood-performnce.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:36	18095/18095	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:03%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/productivity.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/productivity.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:36	37165/37165	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:07%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/fast-time-to-market.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/fast-time-to-market.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:37	18457/18457	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:13%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/optimized-cost.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/optimized-cost.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:37	130890/130890	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:40%20GMT	https://www.digiteum.com/wp-content/uploads/2022/10/microservices-development-services-case-study.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/10/microservices-development-services-case-study.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:38	129201/129201	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:48%20GMT	https://www.digiteum.com/wp-content/uploads/2022/10/Case-study-microservices-development.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/10/Case-study-microservices-development.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:38	22218/22218	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:10%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/benefits-of-microservices-software-development.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/benefits-of-microservices-software-development.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:39	144121/144121	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:33%20GMT	https://www.digiteum.com/advantages-microservices-architecture/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/advantages-microservices-architecture/index.html	(from https://www.digiteum.com/microservices-development/)
10:44:39	59557/59557	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:09:07%20GMT	https://www.digiteum.com/wp-content/uploads/2022/04/microservices-development-for-scalable-web-applications.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/04/microservices-development-for-scalable-web-applications.jpg	(from https://www.digiteum.com/microservices-development/)
10:44:40	138255/138255	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:34%20GMT	https://www.digiteum.com/build-scalable-web-applications/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/build-scalable-web-applications/index.html	(from https://www.digiteum.com/microservices-development/)
10:44:40	83042/83042	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:06:46%20GMT	https://www.digiteum.com/wp-content/uploads/2022/01/custom-.net-development-company.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/01/custom-.net-development-company.jpg	(from https://www.digiteum.com/net-development-services/)
10:44:41	19250/19250	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:53:23%20GMT	https://www.digiteum.com/wp-content/uploads/2021/12/advantages-of-.NET-for-business-cube.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/12/advantages-of-.NET-for-business-cube.jpg	(from https://www.digiteum.com/net-development-services/)
10:44:41	125336/125336	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:35%20GMT	https://www.digiteum.com/outsource-saas-development/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/outsource-saas-development/index.html	(from https://www.digiteum.com/net-development-services/)
10:44:42	143813/143813	---M-Z	200	added ('OK')	text/html	date:Mon,%2017%20Jul%202023%2009:44:36%20GMT	https://www.digiteum.com/net-advantages-software-development/	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/net-advantages-software-development/index.html	(from https://www.digiteum.com/net-development-services/)
10:44:42	34353/34353	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:51:28%20GMT	https://www.digiteum.com/wp-content/uploads/2021/11/build-scalable-web-application-cube.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/11/build-scalable-web-application-cube.jpg	(from https://www.digiteum.com/net-development-services/)
10:44:43	11888/11888	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2012:53:25%20GMT	https://www.digiteum.com/wp-content/uploads/2021/12/reduce-technical-debt-cube.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2021/12/reduce-technical-debt-cube.jpg	(from https://www.digiteum.com/net-development-services/)
10:44:44	76872/76872	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:08:44%20GMT	https://www.digiteum.com/wp-content/uploads/2022/07/Reactjs-development-company.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/07/Reactjs-development-company.jpg	(from https://www.digiteum.com/reactjs-development-services/)
10:44:44	22255/22255	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:10:12%20GMT	https://www.digiteum.com/wp-content/uploads/2022/06/React-web-app-modernization.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/06/React-web-app-modernization.jpg	(from https://www.digiteum.com/reactjs-development-services/)
10:44:45	49883/49883	---M--	200	added ('OK')	image/png	date:Thu,%2012%20Jan%202023%2013:10:15%20GMT	https://www.digiteum.com/wp-content/uploads/2022/06/Reactjs-application-development.png	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/06/Reactjs-application-development.png	(from https://www.digiteum.com/reactjs-development-services/)
10:44:45	33852/33852	---M--	200	added ('OK')	image/jpeg	date:Thu,%2012%20Jan%202023%2013:10:21%20GMT	https://www.digiteum.com/wp-content/uploads/2022/06/React-Native-application.jpg	C:/Users/user5/Desktop/Work/front-end%20Automize/digiteum%20ST2/www.digiteum.com/wp-content/uploads/2022/06/React-Native-application.jpg	(from https://www.digiteum.com/reactjs-development-services/)
